date,incoming_gbps,outgoing_gbps
2023-02-17,2.1711094735308514,0.5879939403692498
2023-02-18,2.3584606047311913,1.9244772386712299
2023-02-19,2.188266781202749,1.7372408459840227
2023-02-20,0.8143646523391932,2.165316281766421
2023-02-21,3.1640121482421844,2.0378960073053314
2023-02-22,3.767823023303156,4.537429163899681
2023-02-23,6.992835843308457,3.1648367722512565
2023-02-24,3.0985229186466707,2.2089476438663964
2023-02-25,0.1,1.6771383463413583
2023-02-26,2.252578982557762,4.443904461808284
2023-02-27,2.8038306318395985,3.1778871191517353
2023-02-28,3.785841723511406,1.3980442074471648
2023-03-01,8.448821724585317,6.946984585756369
2023-03-02,6.40536593188696,2.087636402859843
2023-03-03,6.086120987796226,0.8815993254387675
2023-03-04,3.4351967478013545,4.796663521691925
2023-03-05,1.3574691549894258,1.8767099434277708
2023-03-06,4.218048925985425,2.737919164848415
2023-03-07,0.9468217822718934,4.7567943446759715
2023-03-08,2.36058304597315,6.239589130330794
2023-03-09,2.360429577154134,6.942487658873714
2023-03-10,2.079276457386052,2.5651321220117493
2023-03-11,3.7488008426007147,0.8505503326330595
2023-03-12,3.1452544658467607,4.387910891112675
2023-03-13,0.6469115901875719,4.02682563857729
2023-03-14,5.6368132189580225,6.426602896138102
2023-03-15,1.879220610340203,1.6553708088124965
2023-03-16,5.776676516044118,4.472254704428678
2023-03-17,3.9787491530689088,3.6091772010566565
2023-03-18,1.6990506387264928,2.540721427827776
2023-03-19,3.2437333519433076,1.6803751309715018
2023-03-20,7.923899505451201,4.570482096999261
2023-03-21,1.8795063600179218,6.13732182240916
2023-03-22,2.6063036503489223,7.048858340274705
2023-03-23,7.289916910568969,2.266488310864075
2023-03-24,5.291287677507995,3.714749482734338
2023-03-25,3.765688932225612,4.465569307090107
2023-03-26,2.4549272543700464,1.6285057924483348
2023-03-27,2.1529880230351583,2.157624685582612
2023-03-28,4.77054951955655,5.402805373155688
2023-03-29,6.073469153633921,7.155545597735458
2023-03-30,4.577252308160955,6.763824147572939
2023-03-31,3.0370467419004807,7.319485763351704
2023-04-01,4.581175511339178,1.5719573509109221
2023-04-02,1.627975199425208,4.025885107164311
2023-04-03,4.651551908541288,6.15252526667478
2023-04-04,8.122593385971879,5.431294877007612
2023-04-05,3.8821439178983383,1.4203754391343866
2023-04-06,4.570060088661451,6.8389369404315845
2023-04-07,5.133755486350605,1.3808936264267508
2023-04-08,3.768331648041884,3.3324269986205763
2023-04-09,1.9894262940689211,3.4877291819101375
2023-04-10,5.429153812278704,1.8933657214319641
2023-04-11,7.735468711128105,7.251483779955549
2023-04-12,10.893450588300661,9.480815426593157
2023-04-13,1.6762861260303383,2.4955394937831845
2023-04-14,5.862900187802596,4.748634609920394
2023-04-15,4.387825775933531,8.247624707146578
2023-04-16,4.7953850610487665,5.104769405442349
2023-04-17,7.897417222732889,6.015749782481562
2023-04-18,5.449923704427176,7.824303452736716
2023-04-19,4.156271017435127,5.434344745301647
2023-04-20,4.4553674891683075,4.969045368107914
2023-04-21,10.209146118995966,0.19246466374629856
2023-04-22,4.699997614893153,0.5034201636928395
2023-04-23,2.7868378539339473,5.03095924621814
2023-04-24,5.453292374043934,2.045422551958543
2023-04-25,4.091148882415253,7.600882800236473
2023-04-26,4.313518398378694,6.8613105672726995
2023-04-27,6.112452971561182,3.192684277434195
2023-04-28,9.803926839226797,4.984196370560674
2023-04-29,0.1,3.0560241856765633
2023-04-30,2.4222211601746375,4.644331193563661
2023-05-01,3.9804455190211385,4.9709832952110755
2023-05-02,10.60892035687634,9.496407002693312
2023-05-03,3.350302178238395,5.988946778018712
2023-05-04,5.776758715915321,3.7219261680838236
2023-05-05,11.43559379748426,5.306093999762556
2023-05-06,1.5238905032452585,4.778466006580669
2023-05-07,10.02916451886778,5.767405352281813
2023-05-08,1.4073055690592744,3.9820383251234306
2023-05-09,13.956571682778831,4.225596933054105
2023-05-10,11.04899365886869,10.061660830906003
2023-05-11,3.968193386163755,5.406376435387197
2023-05-12,0.1,2.110874701181925
2023-05-13,3.870291558718901,1.192963582064828
2023-05-14,8.818988092631002,1.034108832224038
2023-05-15,5.23585696724559,5.635912479970585
2023-05-16,14.73104311807207,1.7847386153020448
2023-05-17,14.426202871761,7.261283730663746
2023-05-18,3.751885013323095,6.8881433908680485
2023-05-19,6.5795452178179605,3.0617064746119373
2023-05-20,4.623279387247299,2.62346815272054
2023-05-21,5.04797723217121,5.061265933692206
2023-05-22,12.429303321441255,1.961564733870493
2023-05-23,17.778017128118364,0.1
2023-05-24,8.27212261606562,9.388760694132673
2023-05-25,8.824094895097655,3.8151626071608913
2023-05-26,5.316786496230965,3.3036188984411776
2023-05-27,3.0911034709564973,4.6734018199174105
2023-05-28,5.657331592552844,2.4548921593133763
2023-05-29,10.0002214124585,6.117041723096515
2023-05-30,11.99041038006305,8.72488173753841
2023-05-31,5.1011276784494,5.1731816834510305
2023-06-01,11.129486865414894,7.885572881198972
2023-06-02,6.138229326745143,5.036770055282169
2023-06-03,7.740881063450192,2.461694509722395
2023-06-04,6.378442587580076,3.6662004444867464
2023-06-05,6.276788633187223,8.891126985351065
2023-06-06,12.533084125104459,10.074572866952419
2023-06-07,15.725108272127084,7.8818282683912635
2023-06-08,10.863872552888678,5.0725861386301805
2023-06-09,7.260557106286999,4.441506603936625
2023-06-10,4.882896423427763,4.58704949559003
2023-06-11,2.8454347809930836,8.43561132938187
2023-06-12,3.3663010137314604,2.1862082839775385
2023-06-13,14.06337051264671,10.001115160512688
2023-06-14,12.408094010802369,10.294642999430417
2023-06-15,7.9668825392724445,3.2780616641562674
2023-06-16,6.460157247798157,3.1211576209023733
2023-06-17,7.017206739549232,3.2605158748249674
2023-06-18,2.8285031800928304,3.422583987736825
2023-06-19,8.618505022651668,4.075532946646097
2023-06-20,5.00861330731543,8.01962966547396
2023-06-21,10.563510470435942,5.79608466443228
2023-06-22,6.051510453706755,6.739909550176448
2023-06-23,1.519846375908128,1.3558158639690583
2023-06-24,2.909315404144614,3.143409691802783
2023-06-25,5.778688940414339,7.161761753858922
2023-06-26,10.270907908553554,5.250568675128835
2023-06-27,8.690911903404801,3.5023705817539943
2023-06-28,9.282119113337963,6.66593587286113
2023-06-29,9.381029316373066,3.4964439227766433
2023-06-30,7.909110200879069,8.475034012072337
2023-07-01,4.329183127487856,4.499002256388316
2023-07-02,6.669076946186263,3.4529170597779006
2023-07-03,7.8156349552620625,6.094880064080427
2023-07-04,9.097849264525916,4.593864576634186
2023-07-05,9.361287500073356,10.373011962045528
2023-07-06,13.91345922639799,9.50853377216534
2023-07-07,13.031467337416853,3.0797882454966543
2023-07-08,6.683234903193091,4.086695786958214
2023-07-09,10.51309566496929,2.5571132142850663
2023-07-10,3.934114187135514,4.213802191723663
2023-07-11,0.1,5.547689978736834
2023-07-12,5.585606703585254,8.915766596436711
2023-07-13,9.336309244795311,12.49415448149312
2023-07-14,9.186336584861229,3.5704034160594946
2023-07-15,2.4414017207711614,4.675575267776663
2023-07-16,1.5275738980678408,8.383525535695927
2023-07-17,11.319119642690229,4.617403367807624
2023-07-18,0.9197488862710204,12.78610447721668
2023-07-19,8.70244118055254,13.500545561001925
2023-07-20,1.332376153686126,4.450318204408386
2023-07-21,6.161894834171318,5.174845232440034
2023-07-22,3.51896030187247,4.927245580384062
2023-07-23,2.17623594783805,4.030277911093925
2023-07-24,7.451781571794414,7.652368057088861
2023-07-25,11.895128656015615,3.247366276427293
2023-07-26,1.8478811558749095,13.676156753743168
2023-07-27,9.309869834299379,3.9676256302632757
2023-07-28,11.126285185397773,5.354311476303071
2023-07-29,7.433975311827939,3.8732271806200247
2023-07-30,10.203385828139824,8.224864432133579
2023-07-31,6.104930328361282,9.066771806119934
2023-08-01,10.182480165020923,10.515146561030921
2023-08-02,4.038313917019449,9.15098075716643
2023-08-03,10.815277047867555,0.556636061103208
2023-08-04,2.0659661354791634,0.1
2023-08-05,3.4732416355024816,4.181640440090254
2023-08-06,7.702165681898551,3.691111767867564
2023-08-07,11.397490328146361,1.4833756868258927
2023-08-08,0.8475620803523389,6.030073038951447
2023-08-09,9.769891787884816,6.676368995528664
2023-08-10,0.1,5.005194941151919
2023-08-11,1.7256011170732712,5.54951678397919
2023-08-12,4.817662127349456,1.6015797222639603
2023-08-13,3.1620288625292208,1.643357846797304
2023-08-14,5.964002487210079,7.381925452269318
2023-08-15,3.7044249383974206,7.799107268577401
2023-08-16,5.890948537955332,4.055927524922771
2023-08-17,6.587156582528505,2.485914820415824
2023-08-18,3.8451794348480304,1.620892632723896
2023-08-19,8.195498517374249,3.1227108571626783
2023-08-20,2.744884981088992,3.9484406164677956
2023-08-21,5.808193087534879,4.414119891647685
2023-08-22,10.078839037643053,8.6036823426626
2023-08-23,5.893890653014824,4.807936437685136
2023-08-24,5.97952288196219,0.1
2023-08-25,1.1329877895128062,7.02443729759074
2023-08-26,7.525379715576838,2.681007147752296
2023-08-27,5.627854836476869,4.126803460051801
2023-08-28,16.092656943246016,7.806012213587506
2023-08-29,7.1281378775830255,3.1974397804733563
2023-08-30,1.319312403421093,7.503851245054223
2023-08-31,4.229061010571412,1.4558887388861632
2023-09-01,2.975142551340739,1.5712814968324147
2023-09-02,6.3184277197838306,3.7409824781896437
2023-09-03,3.574999519517584,5.254591047178309
2023-09-04,5.329923572026967,2.354710024189897
2023-09-05,11.374919104497984,6.6643985657790346
2023-09-06,3.104636469993623,5.170283599658414
2023-09-07,3.1484621994444026,1.3140031847475453
2023-09-08,6.664276419059291,6.878068827029976
2023-09-09,0.9086969417443203,3.3244772445029778
2023-09-10,2.3727542504672847,2.2579080351983443
2023-09-11,3.541911729100389,2.3502748325739917
2023-09-12,6.502725037766794,3.02414174654326
2023-09-13,7.727429575176596,5.580956155610273
2023-09-14,5.0777195883617825,2.3828243216198834
2023-09-15,3.1429059194969606,4.833578042757718
2023-09-16,4.244270035837629,1.3015315873856734
2023-09-17,3.781092662475846,4.148891866258948
2023-09-18,0.6613672715547674,5.349910689253555
2023-09-19,4.152146319225176,6.756257557727759
2023-09-20,4.077591520238659,0.47439679197726825
2023-09-21,0.8751744842389106,4.533171749906305
2023-09-22,5.108725653613932,1.8886990243056172
2023-09-23,4.489009114063609,0.40277535086588445
2023-09-24,3.473162860485887,1.1553249914205557
2023-09-25,3.3874617844063013,4.295700495368969
2023-09-26,3.499519649056782,4.216358837923751
2023-09-27,10.341377253996926,4.052711991077323
2023-09-28,8.341764688893026,1.885685989347028
2023-09-29,5.746617369350865,6.058345627622456
2023-09-30,0.1,1.5407196791822497
2023-10-01,4.037124304497538,2.2804405317464784
2023-10-02,5.285490351031809,2.460753620558526
2023-10-03,5.725419130678465,4.08484454697633
2023-10-04,9.413014259732936,5.480672645033591
2023-10-05,5.8931336540917485,2.9632348788618668
2023-10-06,2.895298526192721,2.30915313602963
2023-10-07,3.504455773129698,1.7228185455367513
2023-10-08,3.574384021214014,5.227641418134139
2023-10-09,6.445005433814992,2.963955752739238
2023-10-10,8.917363154503903,3.517868587219727
2023-10-11,0.1,2.3682596364700523
2023-10-12,0.11952921979876496,3.0799287255181365
2023-10-13,3.9232802543537364,5.484396805891723
2023-10-14,3.4043422979916915,1.9487708982613121
2023-10-15,4.451635663443447,0.1
2023-10-16,4.979034012780353,4.9470023235856555
2023-10-17,1.2533247141659585,7.0219043819973965
2023-10-18,6.891326194403171,3.8332655331326144
2023-10-19,6.673815282657376,8.081276387171258
2023-10-20,4.257550794964321,3.3368685312193986
2023-10-21,2.2126445502812895,1.2465578528871353
2023-10-22,4.456133341687908,1.4389940329579747
2023-10-23,4.602583369674391,2.6932291488811693
2023-10-24,6.860802065277063,5.1966653542470915
2023-10-25,9.033698492273242,3.6013945849164184
2023-10-26,4.313606845739453,1.8867762639299521
2023-10-27,2.989075853208019,3.5332211718154585
2023-10-28,4.062402421949834,1.1665716335590994
2023-10-29,4.5228731717558315,4.304273037104908
2023-10-30,5.397671756561547,6.95252094629904
2023-10-31,3.274960031250766,1.633748160568517
2023-11-01,0.31414569079184407,6.75297574433392
2023-11-02,5.022069073018568,2.8787545338825686
2023-11-03,3.3254515163501814,1.0014622366216357
2023-11-04,4.942789649777794,1.8462641020272597
2023-11-05,2.4523815244958374,2.752938426867352
2023-11-06,4.141699242931726,3.127702038760978
2023-11-07,2.4064301468608003,4.348919406767054
2023-11-08,8.667850526301812,6.462948916441922
2023-11-09,6.860621957019327,2.1940485827383474
2023-11-10,1.4042416243400608,2.1913010017077226
2023-11-11,2.2361778968951707,2.6973633334036835
2023-11-12,0.27135928260524356,3.576448643859324
2023-11-13,3.0398226423661185,2.200238461011199
2023-11-14,1.934071075988244,0.5582332587956591
2023-11-15,6.255827314231333,3.983740723104485
2023-11-16,1.2255270077092697,1.0138760598253038
2023-11-17,2.396400638902486,4.328887555888144
2023-11-18,1.879915634513749,0.40954481841625134
2023-11-19,2.0251867673081465,1.7343787430903
2023-11-20,0.1,2.7337811455826073
2023-11-21,3.6070703187308037,4.754931154489803
2023-11-22,8.603901730523852,6.042808590756825
2023-11-23,3.224990917631183,1.2987821391886019
2023-11-24,6.811340570498988,2.41409406798374
2023-11-25,2.1917193380563855,1.7141345635756509
2023-11-26,2.5648883632034285,1.8667647991481513
2023-11-27,2.3244009958359175,2.0311991061708126
2023-11-28,4.033875215339894,2.5437527000507307
2023-11-29,2.7521060714475047,4.0529071732621995
2023-11-30,3.2543964074587866,5.2383777584018105
2023-12-01,0.1,3.1968915995022855
2023-12-02,2.8261351479866517,0.1
2023-12-03,1.502494340003615,1.4339559831497293
2023-12-04,0.6934300881006255,1.4925330529407899
2023-12-05,1.3583318912104718,5.829232944017686
2023-12-06,5.132890892620014,5.55362532634456
2023-12-07,4.067119767761515,1.110393666636473
2023-12-08,1.6631698416531915,2.569115000395172
2023-12-09,0.6209026788072016,2.0755669737157993
2023-12-10,1.6012884338632891,1.4317209508014155
2023-12-11,3.582074348284116,3.027033170083455
2023-12-12,2.6235318495460187,4.902853331637342
2023-12-13,1.504463532311731,4.4320909672420035
2023-12-14,3.8714922144638693,2.1965572694123803
2023-12-15,2.6813542275039595,0.7497461392493734
2023-12-16,2.5417297446771028,1.3811503894390529
2023-12-17,1.3323933932394816,2.7129431032664963
2023-12-18,1.6536484729419303,0.7023259202564018
2023-12-19,0.6073305334381875,4.037587812717328
2023-12-20,1.1461991995105603,6.389248988116269
2023-12-21,0.1,4.856485691186085
2023-12-22,2.5454154401752778,1.9585135873352675
2023-12-23,1.2281131932495128,1.8346136355206184
2023-12-24,1.797322966038944,2.7633117795734767
2023-12-25,2.7722269177750842,2.6610967599068336
2023-12-26,2.6225661497801473,2.999266862192028
2023-12-27,4.010953956444924,0.44241118935203616
2023-12-28,0.8778700386347689,3.595160100225952
2023-12-29,2.499041825985419,1.8682087547461617
2023-12-30,1.7337020616252956,1.7956566741832845
2023-12-31,1.3178633186781765,1.0708735877022213
2024-01-01,3.0429143703742074,1.1218994840893917
2024-01-02,4.142991158660013,0.3756905229208325
2024-01-03,5.605151762491857,3.7824038712805717
2024-01-04,3.54136112511957,3.531304603065589
2024-01-05,4.525354844445051,2.8188510401478624
2024-01-06,0.1,0.48171325850184477
2024-01-07,1.3047571108615632,1.620108533628058
2024-01-08,3.5089244529718147,1.4091662831655478
2024-01-09,3.7508602764346897,1.7184934793169167
2024-01-10,2.4848832607319755,0.8702016208346324
2024-01-11,1.6201877163754916,0.7378117917712705
2024-01-12,1.1891602137897053,2.8576146939424727
2024-01-13,0.9150192230630363,3.221743003575333
2024-01-14,2.435909149595028,1.7501012130434535
2024-01-15,1.5263848628866483,3.02884266002933
2024-01-16,2.3928629684086737,2.9638357351623954
2024-01-17,8.53006374818284,2.9043671507994135
2024-01-18,5.004315790498357,1.5153011716744667
2024-01-19,2.3803118211103294,3.5379232958851725
2024-01-20,1.220934429995661,2.649021603358218
2024-01-21,2.654495549613209,1.1431941792556293
2024-01-22,3.679409647672821,3.339814675018552
2024-01-23,4.532946742410642,0.5641635091074413
2024-01-24,2.267847285185053,2.6708816527756216
2024-01-25,3.0088971478600834,3.103364783829222
2024-01-26,2.651215169546277,0.598841074932277
2024-01-27,2.17603471013037,1.8078472899866007
2024-01-28,2.5065535197816167,2.481360521138847
2024-01-29,3.9730380062033994,2.7582767795082344
2024-01-30,3.299469328410252,0.43565379379183344
2024-01-31,4.476637332805005,3.3795724725904632
2024-02-01,4.015002369672419,1.019008221912313
2024-02-02,1.1881125503306524,3.518164520403152
2024-02-03,1.9977109943265476,2.2846987510367773
2024-02-04,2.211431557898339,1.9997420264141383
2024-02-05,4.6325132226328565,2.029304697690571
2024-02-06,4.040322506847669,2.6291583604053086
2024-02-07,3.176648146999579,3.1691077571287054
2024-02-08,3.9269734585171854,2.1970018175307446
2024-02-09,4.514556228977618,1.250534617871322
2024-02-10,1.8421809805448555,1.3185245314936878
2024-02-11,3.8272214391436936,2.1679672804559593
2024-02-12,4.7876285634574804,0.6744630737341657
2024-02-13,4.386481035842259,4.992928508947933
2024-02-14,4.287318788740785,5.798973507731618
2024-02-15,2.570996024187032,4.985650384133429
2024-02-16,6.003225362325523,1.8712563629682073
2024-02-17,1.5677943266881997,2.953743031486267
2024-02-18,3.9808333684986383,1.4481773426520337
2024-02-19,2.4314222029748804,2.3594668882992504
2024-02-20,1.1499370889657947,1.8342645840135232
2024-02-21,1.9582994834960905,2.2954445134543278
2024-02-22,3.460150006285393,3.252670004735214
2024-02-23,4.940806784350525,1.1309382125137009
2024-02-24,3.0938516855378526,1.5150477825144373
2024-02-25,2.127367580038821,2.6500684922583444
2024-02-26,1.2907143392777476,3.290854433186554
2024-02-27,4.19014315416827,4.303843089374272
2024-02-28,4.737587116351945,8.46571261139671
2024-02-29,2.35289778859428,2.1235593605076453
2024-03-01,2.3711960296775123,2.199876551328621
2024-03-02,1.755059487946998,3.6411743924037285
2024-03-03,4.891666952236449,1.870599993871107
2024-03-04,2.2679287811241915,4.560364073072655
2024-03-05,3.5306787723071196,6.074630087674242
2024-03-06,5.856560976467516,1.1552210648531935
2024-03-07,8.199832398670697,7.42726802734725
2024-03-08,2.391815314467153,2.4626201243090056
2024-03-09,3.0239392606831643,2.657013632851938
2024-03-10,3.7773041111663304,5.329471794851425
2024-03-11,3.641503301268227,2.1877446092657156
2024-03-12,1.3911190761103036,2.890642890497384
2024-03-13,5.207852356012168,9.62038030022298
2024-03-14,3.3136278484449786,4.327359309777947
2024-03-15,3.488327353884192,4.92183463691036
2024-03-16,6.105228738942304,1.6592925020250888
2024-03-17,2.0947619070285755,4.037533548188259
2024-03-18,5.443108146088339,7.139790004741759
2024-03-19,6.479900690996841,3.7613431551343646
2024-03-20,6.937487237246417,7.871138310757086
2024-03-21,6.487734863870427,4.889909490660564
2024-03-22,5.480546482572453,4.894850547850744
2024-03-23,4.535421167783201,3.0231473930798862
2024-03-24,2.569658920262586,2.8361210795236014
2024-03-25,6.546566930280788,2.1553409429487065
2024-03-26,5.926116797994039,3.6838320878346322
2024-03-27,5.386314630621949,8.310183032855079
2024-03-28,4.999258018889843,3.98172016650774
2024-03-29,1.0233105407857122,4.237190107032903
2024-03-30,3.524951983486892,4.775806971377438
2024-03-31,2.364659616975194,2.9349543888998526
2024-04-01,5.950112152772202,8.132784804164617
2024-04-02,6.18955803507391,6.439236883640406
2024-04-03,9.16066119634335,6.755423639023505
2024-04-04,4.569866421047077,5.234689333989719
2024-04-05,7.204163809301272,1.8000043926272857
2024-04-06,3.6954567924895936,1.795101446797256
2024-04-07,5.994007092695226,0.7308556877645329
2024-04-08,3.7320680741751744,5.382501838182183
2024-04-09,11.842187939988314,5.4542514181282815
2024-04-10,4.943304223115925,12.07581590782166
2024-04-11,1.457296076218479,0.1
2024-04-12,5.681454346823592,2.8045368496623566
2024-04-13,1.6153655626685506,3.791763513881374
2024-04-14,4.164384375132868,2.3088012862595875
2024-04-15,1.7501089304073663,6.52296456965338
2024-04-16,8.735171414686123,5.361458470974347
2024-04-17,13.674585220585442,2.8180912307441894
2024-04-18,1.2170068469072692,3.0928939175890235
2024-04-19,4.513765768707988,4.233188413605061
2024-04-20,3.0248408988794964,3.288804236510327
2024-04-21,1.282685742046044,5.6144757760840704
2024-04-22,5.049655570186622,7.089306982811378
2024-04-23,7.693993755933734,6.960509144925574
2024-04-24,9.040810400014665,7.587111870307166
2024-04-25,7.972001721768823,7.9967598239078885
2024-04-26,5.101361396463105,5.127621867039269
2024-04-27,3.3006443357127684,4.834086764810129
2024-04-28,2.393790826729846,6.2058248036464665
2024-04-29,5.1687839870718575,1.2347202594658993
2024-04-30,6.967830565068446,3.696139672628026
2024-05-01,12.896544837060649,4.8220593009188395
2024-05-02,5.891443985122482,0.22153946034126282
2024-05-03,4.547084565357625,0.1
2024-05-04,0.7729791420097869,4.517375008465722
2024-05-05,6.709931784940356,4.600176222809441
2024-05-06,3.364587070025079,5.153299491122109
2024-05-07,8.385590043526452,2.714044249933903
2024-05-08,16.007516651071132,10.437711231466
2024-05-09,6.798526453124904,5.650732056748755
2024-05-10,6.6033971583159445,0.1
2024-05-11,3.882452584799747,2.130253764881879
2024-05-12,2.2732046123347507,3.24391205253428
2024-05-13,13.170198847317337,7.005299423716103
2024-05-14,5.901494115243192,8.5228681540008
2024-05-15,15.531101363629912,10.617171967708362
2024-05-16,7.929030241710797,3.7439824646662574
2024-05-17,8.13120376732212,5.285970072638491
2024-05-18,6.543826618169213,4.314906069290544
2024-05-19,7.374890623673968,2.756716405307815
2024-05-20,11.474926150985663,5.818308891243596
2024-05-21,17.5226821486994,4.292105260375349
2024-05-22,17.119402244798625,7.954122902507819
2024-05-23,5.079447425189188,4.208547298243332
2024-05-24,4.967034412524394,5.357698108308107
2024-05-25,5.681076092341671,2.3122828052056437
2024-05-26,4.707878521174939,7.913644454909145
2024-05-27,12.93908449698402,6.463424988279023
2024-05-28,8.585505719819928,7.012542726622873
2024-05-29,11.866450033537584,3.4727272452450477
2024-05-30,6.666127958709495,0.8490637897174036
2024-05-31,7.211183442404522,5.860589686632048
2024-06-01,3.4731919225002468,6.334803980257604
2024-06-02,1.7881537887115666,1.0452348780067733
2024-06-03,7.909630427501533,8.740581998228674
2024-06-04,16.455701725027602,5.465191425957817
2024-06-05,14.616777386175844,7.645353151834557
2024-06-06,7.29022266305327,8.725706724915453
2024-06-07,8.323102244526194,0.9459084168284817
2024-06-08,8.227640957652682,5.991405737880742
2024-06-09,3.3442595673168833,4.910310155608233
2024-06-10,8.911638177386783,6.4642957866825865
2024-06-11,6.248363287676219,4.697325047460977
2024-06-12,9.23424085761964,12.452318477137638
2024-06-13,10.291421593144772,4.890281065116163
2024-06-14,8.715808855163765,0.1
2024-06-15,7.437881357322324,0.40839506184470453
2024-06-16,4.028640588493028,1.7629465507457822
2024-06-17,2.3003475340777646,9.080602803991873
2024-06-18,6.630664600205144,8.391800943044784
2024-06-19,9.136101663564904,9.699379993951874
2024-06-20,8.34438135825428,2.0979201804907293
2024-06-21,9.450335003735166,3.566425728992627
2024-06-22,0.8738939551083607,2.7585461028687983
2024-06-23,8.864757379761585,5.8610029393165455
2024-06-24,5.804126055118646,4.700344675217833
2024-06-25,7.30412562319045,14.674122994023449
2024-06-26,11.239446845802421,9.51831722012238
2024-06-27,12.344146226548734,6.763844556801216
2024-06-28,5.381166976968289,4.28843435643511
2024-06-29,4.48271756236112,3.460849486955669
2024-06-30,6.86381404375978,4.203100888900395
2024-07-01,9.671501134162972,5.807239121266648
2024-07-02,9.010969471210714,0.1
2024-07-03,13.661149663432635,9.734855706231995
2024-07-04,12.040155774061287,0.1
2024-07-05,12.822704628427786,4.68995298715863
2024-07-06,7.247766076620804,1.762637901166753
2024-07-07,6.474886322693959,2.016373429024635
2024-07-08,4.7226763253434285,11.952613294996981
2024-07-09,7.799878036185498,8.406152382144327
2024-07-10,13.447173707022253,10.368301067246726
2024-07-11,8.544430371897379,7.581601766682311
2024-07-12,13.840775770281455,4.90301287014022
2024-07-13,5.077630975060609,5.737192589501446
2024-07-14,7.741574140815725,6.960948124115886
2024-07-15,9.341304591786956,2.541048588847731
2024-07-16,16.054975153400633,3.161730551689411
2024-07-17,10.716145727001079,5.110345507727926
2024-07-18,7.662652334749432,7.4681809808284125
2024-07-19,7.1748002997709195,6.137366758374385
2024-07-20,8.470592665293088,4.604844524497742
2024-07-21,4.286948982528655,6.472698087101154
2024-07-22,11.362383494291507,2.2816890251620348
2024-07-23,11.377076479592208,10.278644889256515
2024-07-24,7.823068859316887,14.088109568424223
2024-07-25,7.312182675160227,6.811291099755262
2024-07-26,5.593380128048026,5.096662879711964
2024-07-27,1.9693909754187962,1.0042117315560937
2024-07-28,9.006392143192626,2.475847322902058
2024-07-29,3.3865050865476083,0.1
2024-07-30,5.785582489176662,2.484250864785568
2024-07-31,17.207303088619504,12.55349900338609
2024-08-01,4.465166715731029,11.236369216156419
2024-08-02,8.165468313737422,3.454734768982222
2024-08-03,0.1,6.63123038562374
2024-08-04,1.1869355875930943,0.5827350040945305
2024-08-05,9.448141814804504,11.124156312610776
2024-08-06,13.126940092424125,7.9828290326073255
2024-08-07,10.66360991767528,9.73280100667073
2024-08-08,9.732095054117705,5.991304862335725
2024-08-09,5.696882301523739,4.008422614172597
2024-08-10,2.4528580173308363,2.6284725010927072
2024-08-11,0.5038591403391086,3.381039182848628
2024-08-12,2.9848937405023164,2.1823756455930137
2024-08-13,8.342817121333812,10.599921769340702
2024-08-14,12.045706591803764,1.371364590847846
2024-08-15,3.3738051518839858,7.752811298474295
